Y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
1,37,blue-collar,single,basic.9y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,40,blue-collar,married,high.school,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,44,blue-collar,married,basic.6y,0,1,1,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
1,44,blue-collar,married,basic.4y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,48,services,married,high.school,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,31,admin.,single,high.school,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,47,retired,married,basic.4y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,43,other,married,high.school,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,30,admin.,single,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,46,blue-collar,married,basic.6y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,32,technician,single,professional.course,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,59,services,divorced,high.school,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,40,blue-collar,married,basic.4y,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,47,services,married,high.school,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,48,retired,married,basic.9y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,48,other,married,basic.9y,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,49,blue-collar,single,basic.6y,0,1,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,51,admin.,married,university.degree,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,38,technician,single,university.degree,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,31,blue-collar,married,basic.9y,0,1,1,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,36,services,married,high.school,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,35,admin.,married,high.school,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,48,admin.,married,basic.9y,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,44,blue-collar,married,basic.9y,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,43,blue-collar,married,basic.4y,0,1,0,telephone,may,wed,5,0,1.1,93.994,-36.4,4.856,5191
0,35,technician,divorced,unknown,0,1,1,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,36,other,divorced,basic.9y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,38,blue-collar,single,basic.9y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,44,blue-collar,married,basic.4y,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,29,services,married,high.school,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,47,services,married,unknown,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,33,admin.,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,46,blue-collar,married,basic.6y,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,45,other,single,university.degree,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,34,blue-collar,married,basic.6y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,34,blue-collar,married,basic.6y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,51,other,married,professional.course,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,41,services,single,high.school,0,1,1,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,59,other,married,basic.6y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,57,technician,married,basic.9y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,30,services,married,unknown,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,38,blue-collar,divorced,unknown,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,47,admin.,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,45,services,married,high.school,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,51,management,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,51,other,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,35,admin.,single,basic.4y,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,35,admin.,single,basic.4y,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,32,blue-collar,married,basic.4y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,30,services,married,high.school,0,0,1,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,28,admin.,married,high.school,0,1,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,44,management,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,30,services,married,professional.course,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
0,45,blue-collar,single,high.school,0,0,1,telephone,may,wed,6,0,1.1,93.994,-36.4,4.856,5191
0,35,admin.,divorced,high.school,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,48,management,married,university.degree,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,52,other,divorced,professional.course,0,1,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,49,services,married,high.school,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,44,admin.,married,high.school,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,40,blue-collar,married,basic.9y,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,32,management,divorced,basic.4y,0,0,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,42,blue-collar,married,basic.4y,0,1,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,35,blue-collar,married,basic.6y,0,1,1,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,26,admin.,single,university.degree,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,57,management,divorced,university.degree,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,31,admin.,married,university.degree,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
1,44,other,married,basic.4y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,34,blue-collar,single,high.school,0,0,1,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,29,admin.,single,high.school,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,59,retired,divorced,basic.4y,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,51,admin.,married,university.degree,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,40,technician,married,professional.course,0,1,0,telephone,may,wed,8,0,1.1,93.994,-36.4,4.856,5191
0,39,other,married,high.school,0,1,0,telephone,may,wed,5,0,1.1,93.994,-36.4,4.856,5191
0,36,blue-collar,married,unknown,0,1,1,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,36,blue-collar,married,basic.9y,0,0,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,34,management,married,university.degree,0,0,0,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191
1,54,admin.,divorced,university.degree,0,0,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,58,other,married,professional.course,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,36,blue-collar,single,unknown,0,1,0,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,59,retired,married,basic.4y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,50,management,married,university.degree,0,1,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,45,blue-collar,married,basic.9y,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,39,management,married,university.degree,0,1,0,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191
0,35,blue-collar,married,basic.6y,0,0,0,telephone,may,wed,5,0,1.1,93.994,-36.4,4.856,5191
0,56,retired,married,basic.9y,0,1,1,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191
0,44,blue-collar,married,basic.4y,0,0,0,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191
0,43,admin.,divorced,high.school,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,45,blue-collar,married,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,41,admin.,married,high.school,0,1,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,30,admin.,single,high.school,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,28,services,single,high.school,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,43,blue-collar,married,basic.4y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,39,admin.,single,unknown,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,42,retired,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,33,admin.,single,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,42,services,married,professional.course,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,48,blue-collar,married,professional.course,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,40,admin.,single,high.school,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,35,blue-collar,married,basic.9y,0,0,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,41,technician,married,high.school,0,1,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,31,technician,married,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,48,blue-collar,married,basic.6y,0,0,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,32,admin.,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,46,blue-collar,single,basic.9y,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,47,blue-collar,married,basic.6y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,28,blue-collar,married,basic.6y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,51,services,married,unknown,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,50,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,38,admin.,single,university.degree,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,48,blue-collar,married,basic.6y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,30,technician,married,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,34,blue-collar,single,basic.4y,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,36,blue-collar,married,basic.6y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,41,management,married,university.degree,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,35,other,married,basic.9y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,35,other,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,32,management,single,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,28,admin.,single,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,48,other,married,basic.4y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,40,blue-collar,married,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,30,other,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,29,other,single,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,32,blue-collar,married,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,55,admin.,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,45,services,married,basic.9y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,24,services,single,high.school,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,32,technician,married,university.degree,0,0,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,43,technician,single,university.degree,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,43,blue-collar,married,basic.4y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,30,admin.,married,high.school,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,35,other,married,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,55,retired,married,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,52,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,60,services,married,high.school,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,44,technician,divorced,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,42,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,32,admin.,married,basic.6y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,28,admin.,single,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,27,other,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,45,services,married,basic.9y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,30,services,single,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,28,services,single,unknown,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,36,services,married,basic.6y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,49,blue-collar,married,basic.4y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,34,admin.,single,high.school,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,42,admin.,married,university.degree,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,39,blue-collar,married,basic.6y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,33,services,married,university.degree,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,39,management,married,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,32,services,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,37,technician,single,university.degree,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,33,management,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,35,other,married,university.degree,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,54,admin.,married,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,51,admin.,divorced,university.degree,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,39,other,married,university.degree,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,43,blue-collar,married,basic.6y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,37,blue-collar,married,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,37,blue-collar,married,professional.course,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,36,management,single,basic.6y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,48,blue-collar,married,basic.9y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,31,blue-collar,married,basic.9y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,38,other,married,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
1,50,technician,married,high.school,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,24,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,28,management,single,unknown,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,55,other,married,basic.4y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,25,blue-collar,married,high.school,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,27,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,27,blue-collar,married,basic.9y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,25,technician,single,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,36,blue-collar,single,basic.6y,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,43,admin.,married,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,36,admin.,married,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,36,admin.,married,high.school,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,38,blue-collar,single,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,36,other,single,basic.6y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
1,31,services,married,basic.6y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,47,admin.,married,university.degree,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,38,blue-collar,married,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,45,management,single,university.degree,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,37,blue-collar,married,basic.4y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,38,other,married,basic.6y,0,1,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,28,admin.,single,basic.9y,0,1,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,32,other,divorced,professional.course,0,0,0,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,50,blue-collar,single,basic.9y,0,1,1,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191
0,44,other,married,professional.course,0,0,0,telephone,may,thu,6,0,1.1,93.994,-36.4,4.855,5191
0,32,other,divorced,basic.4y,0,0,0,telephone,may,thu,4,0,1.1,93.994,-36.4,4.855,5191
0,43,blue-collar,married,basic.6y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,35,blue-collar,married,basic.6y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,48,technician,married,professional.course,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,53,retired,married,high.school,0,1,0,telephone,may,thu,5,0,1.1,93.994,-36.4,4.855,5191
1,51,blue-collar,married,basic.9y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
1,31,other,divorced,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,38,admin.,married,basic.9y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,32,management,single,university.degree,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,34,blue-collar,married,basic.6y,0,0,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,45,blue-collar,single,basic.9y,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,44,technician,divorced,unknown,0,0,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,46,technician,divorced,basic.9y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,57,services,married,basic.6y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,30,services,divorced,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,37,technician,single,university.degree,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,37,blue-collar,married,professional.course,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,41,technician,married,professional.course,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
1,41,services,divorced,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,33,admin.,married,high.school,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,30,technician,married,professional.course,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,40,services,married,basic.9y,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,28,admin.,single,university.degree,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,46,blue-collar,married,basic.4y,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,40,admin.,married,university.degree,0,1,1,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,36,services,married,high.school,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,38,management,married,university.degree,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,31,services,married,basic.9y,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,29,admin.,single,university.degree,0,0,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,29,blue-collar,single,high.school,0,1,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,31,admin.,single,university.degree,0,0,1,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,41,services,married,high.school,0,0,1,telephone,may,thu,4,0,1.1,93.994,-36.4,4.855,5191
0,34,blue-collar,divorced,professional.course,0,0,1,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,39,services,divorced,high.school,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,50,other,married,basic.9y,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,51,other,married,university.degree,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,20,other,single,high.school,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,29,other,married,university.degree,0,1,0,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191
0,42,blue-collar,married,basic.4y,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,33,management,married,university.degree,0,0,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,34,management,divorced,basic.6y,0,1,0,telephone,may,thu,5,0,1.1,93.994,-36.4,4.855,5191
0,36,admin.,married,high.school,0,1,0,telephone,may,thu,3,0,1.1,93.994,-36.4,4.855,5191
0,30,admin.,married,high.school,0,1,0,telephone,may,fri,4,0,1.1,93.994,-36.4,4.855,5191
0,55,technician,married,basic.9y,0,0,0,telephone,may,fri,2,0,1.1,93.994,-36.4,4.855,5191
0,41,blue-collar,married,basic.9y,0,1,0,telephone,may,fri,2,0,1.1,93.994,-36.4,4.855,5191
